_id,year,month,idgeo,isoalpha3,source,indicator,area,quintile,sex,education_level,age,ethnicity,value,se,cv,sample,language,collection_en,collection_es,theme_en,theme_es,disability,migration,management,funding
84046,2022,NA,country,URY,URY-ECH,formalidad_1,Total,Total,Total,Total,Total,Total,0.739554829654562,0.033555220452558,0.045372187574288,25819.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
84136,2003,NA,country,VEN,VEN-EHM,formalidad_1,Total,Total,Total,Total,Total,Total,0.270541135921392,0.013046827028246,0.048224928840531,90188.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
84226,2004,NA,country,VEN,VEN-EHM,formalidad_1,Total,Total,Total,Total,Total,Total,0.309572061191557,0.019255006926696,0.062198787747778,35507.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
84316,2005,NA,country,VEN,VEN-EHM,formalidad_1,Total,Total,Total,Total,Total,Total,0.31125257293485,0.013272966557163,0.042643716747497,72955.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
84406,2006,NA,country,VEN,VEN-EHM,formalidad_1,Total,Total,Total,Total,Total,Total,0.335014420902557,0.013715624324509,0.04094039978207,70659.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
84496,2007,NA,country,VEN,VEN-EHM,formalidad_1,Total,Total,Total,Total,Total,Total,0.357823294503579,0.013835653881106,0.038666163141503,71633.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
84586,2008,NA,country,VEN,VEN-EHM,formalidad_1,Total,Total,Total,Total,Total,Total,0.372204126885696,0.013782608234315,0.037029702893507,70918.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
84676,2009,NA,country,VEN,VEN-EHM,formalidad_1,Total,Total,Total,Total,Total,Total,0.390288969464135,0.013806416820513,0.03537485786357,66834.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
84766,2010,NA,country,VEN,VEN-EHM,formalidad_1,Total,Total,Total,Total,Total,Total,0.382365561333107,0.013634489343721,0.035658256711679,65723.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
84856,2011,NA,country,VEN,VEN-EHM,formalidad_1,Total,Total,Total,Total,Total,Total,0.398930046568703,0.013617305580037,0.034134569950704,67081.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
84946,2012,NA,country,VEN,VEN-EHM,formalidad_1,Total,Total,Total,Total,Total,Total,0.39051884997986,0.013503098260432,0.034577327729836,67178.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
85036,2013,NA,country,VEN,VEN-EHM,formalidad_1,Total,Total,Total,Total,Total,Total,0.317555532524754,0.012693251865688,0.039971754750325,65602.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
85126,2014,NA,country,VEN,VEN-EHM,formalidad_1,Total,Total,Total,Total,Total,Total,0.400519752037144,0.0132049897409,0.032969634265816,59569.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
85216,2015,NA,country,VEN,VEN-EHM,formalidad_1,Total,Total,Total,Total,Total,Total,0.408346639806922,0.013288451254108,0.032542085470303,51196.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
85306,2016,NA,country,VEN,VEN-ENCOVI,formalidad_1,Total,Total,Total,Total,Total,Total,0.363973080604953,0.013504783410968,0.037103797315236,10441.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
85396,2017,NA,country,VEN,VEN-ENCOVI,formalidad_1,Total,Total,Total,Total,Total,Total,0.2904944882418,0.012650437962268,0.043547944881275,9296.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
85450,2018,NA,country,VEN,VEN-ENCOVI,formalidad_1,Total,Total,Total,Total,Total,Total,0.13887312041074,0.009701320320174,0.069857437432681,8213.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
85546,2020,NA,country,VEN,VEN-ENCOVI,formalidad_1,Total,Total,Total,Total,Total,Total,0.102930980895304,0.008957195981836,0.087021379801552,13141.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
85641,2021,NA,country,VEN,VEN-ENCOVI,formalidad_1,Total,Total,Total,Total,Total,Total,0.04238360491489,0.006218979570875,0.146730783834062,15757.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
85827,2023,NA,country,ARG,ARG-EPHC,formalidad_1,Total,Total,Total,Total,Total,Total,0.470417054612753,0.013505932457194,0.028710550191068,43426.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
86139,2022,NA,country,BOL,BOL-ECH,formalidad_1,Total,Total,Total,Total,Total,Total,0.208581898727373,0.017399771151262,0.08341937271366,18514.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
86496,2023,NA,country,COL,COL-GEIH,formalidad_1,Total,Total,Total,Total,Total,Total,0.408359643791634,0.009996000209702,0.024478423276327,98057.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
86785,2023,NA,country,CRI,CRI-ENAHO,formalidad_1,Total,Total,Total,Total,Total,Total,0.732519579984677,0.029533970395688,0.040318335786062,12892.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
87056,2022,NA,country,DOM,DOM-ENCFT,formalidad_1,Total,Total,Total,Total,Total,Total,0.431129823136021,0.022934988658597,0.053197406970755,8352.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
87381,2023,NA,country,ECU,ECU-ENEMDU,formalidad_1,Total,Total,Total,Total,Total,Total,0.300808794527752,0.016272496637276,0.054095814129448,12953.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
87736,2023,NA,country,PER,PER-ENAHO,formalidad_1,Total,Total,Total,Total,Total,Total,0.206737739860931,0.009949558409759,0.048126473746165,54033.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
87999,2023,NA,country,PRY,PRY-EPHC,formalidad_1,Total,Total,Total,Total,Total,Total,0.236715373451807,0.022473740262752,0.094939926947022,8070.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
88336,2023,NA,country,URY,URY-ECH,formalidad_1,Total,Total,Total,Total,Total,Total,0.724891126526285,0.033751127280057,0.046560270977235,26588.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
